"id","median_house_value","median_income","housing_median_age","total_rooms","total_bedrooms","population","households","latitude","longitude"
576,11.5129254649702,3.1972,20,1156,365,583,326,37.75,-122.28
577,12.7413957408966,7.2634,12,14316,2045,5781,2007,37.77,-122.06
579,12.4236004580587,4.635,36,3541,570,1478,529,37.71,-122.06
580,12.4486265903642,5.3015,40,1808,302,746,270,37.71,-122.07
581,12.3946247520748,4.9801,36,2879,480,1235,455,37.71,-122.07
582,12.5954083717085,5.4834,26,3204,477,1411,484,37.72,-122.07
584,12.5234348720834,5.6194,32,2476,368,1048,367,37.72,-122.08
586,12.4927542176484,5.1498,35,2663,387,1086,367,37.71,-122.09
588,12.2395074216164,4.65,36,4569,824,1950,819,37.71,-122.11
589,12.2510460111729,4.3819,25,2973,622,1413,595,37.7,-122.1
590,12.1848490090785,3.7222,30,3115,625,1444,568,37.69,-122.1
591,12.4431191020134,5.2855,31,1843,282,749,269,37.71,-122.09
594,12.4833255224914,6.005,30,1751,269,731,263,37.7,-122.09
595,12.3327052964635,5.0519,38,1663,295,781,301,37.71,-122.08
597,12.4657409715268,5.2497,32,2718,447,1156,410,37.7,-122.08
600,12.2520015774186,3.5187,33,3906,790,1912,770,37.7,-122.06
601,12.3158235094893,3,32,3400,736,1487,694,37.7,-122.07
602,12.2543865058087,3.4934,25,3402,758,1645,710,37.7,-122.08
603,12.246254435163,2.9861,33,4413,1107,2239,1051,37.7,-122.09
604,12.2248943997708,2.5362,29,2304,618,1021,552,37.69,-122.07
607,12.106252310248,2.8512,43,1575,324,740,284,37.69,-122.08
608,12.1275704173752,3.3478,42,1414,274,629,244,37.69,-122.08
609,12.1589810379963,2.3958,37,848,202,314,205,37.68,-122.08
610,12.3975191101011,3.5295,15,3051,685,1479,668,37.68,-122.08
612,12.1199699464768,3.851,52,2898,557,1338,550,37.74,-122.15
613,12.2268551847127,4.0662,52,1071,201,440,192,37.74,-122.14
615,12.1415341243926,2.2,49,1494,316,611,288,37.74,-122.15
618,12.5245263766487,4.9135,52,1028,129,317,143,37.73,-122.15
620,12.0867258878976,3.25,46,2163,470,925,435,37.73,-122.17
622,12.1188794338278,3.7159,52,1555,289,620,292,37.73,-122.17
624,11.9620884283441,3.8047,45,1498,313,1003,305,37.72,-122.18
625,11.9671807372478,3.375,45,726,147,519,135,37.71,-122.18
626,12.0996004010197,3.244,38,890,200,481,198,37.71,-122.17
629,12.4780063610138,5.5461,36,361,69,158,58,37.71,-122.19
632,11.9722472458691,3.663,5,1692,398,814,328,37.72,-122.17
634,12.021548665181,4.0202,43,3783,814,2139,789,37.72,-122.17
635,12.1600287070288,4.5553,37,1507,242,632,253,37.71,-122.16
637,11.8313791960888,3.3431,10,2229,601,877,485,37.72,-122.16
638,11.8614674256788,2.1898,28,2215,587,830,573,37.73,-122.15
640,12.1975363145079,3.375,47,1190,251,540,266,37.72,-122.15
641,11.9665456149654,2.8125,29,4169,1047,2024,962,37.72,-122.15
642,12.4863523882152,5,52,2024,320,823,334,37.73,-122.14
647,12.4028722215048,3.8393,35,2183,383,976,392,37.72,-122.13
648,12.0311238430656,4,35,1037,207,552,210,37.71,-122.12
649,12.8244962798942,6.5095,25,1134,153,340,171,37.72,-122.13
650,12.296370283511,3.5156,39,786,132,288,132,37.72,-122.14
651,12.2194823324401,2.983,45,1397,253,555,248,37.72,-122.14
653,12.1489730534896,3.1103,44,1613,339,776,346,37.71,-122.13
655,12.2194823324401,3.1682,18,5778,1526,2441,1352,37.71,-122.15
658,12.1210592712032,3.4583,43,3046,557,1333,544,37.7,-122.13
659,12.2922503417712,3.9032,19,3516,710,1810,703,37.7,-122.13
660,12.1626430876028,4.0208,36,998,178,531,183,37.71,-122.15
661,12.1792151913603,3.5547,36,1464,244,672,261,37.7,-122.15
665,12.1761287691571,3.9702,36,1266,228,606,239,37.7,-122.14
666,12.1568824013394,5.0043,36,2239,391,1203,379,37.7,-122.16
667,12.1500312546465,4.4659,38,1571,317,874,301,37.69,-122.14
669,12.1924806920107,3.8864,36,1501,287,703,276,37.69,-122.15
670,12.1683707783462,3.4583,36,1468,252,733,229,37.7,-122.15
672,12.178701448734,2.9917,36,1097,208,568,225,37.7,-122.16
675,11.3302038281549,2.3869,16,1687,348,568,352,37.68,-122.16
676,12.26716774489,4.7609,24,2262,391,1125,366,37.69,-122.17
677,12.1431328457563,5.4858,5,2087,407,840,401,37.68,-122.18
678,12.234174075641,4.3971,36,1480,278,796,283,37.69,-122.16
679,12.1699271988938,4.0109,36,1545,273,863,267,37.69,-122.15
680,12.2317403922788,4.3864,35,2632,447,1349,486,37.68,-122.15
683,12.091783499128,2.9958,37,2141,535,1093,555,37.69,-122.14
685,12.1177877306626,2.7955,31,3184,716,1561,628,37.68,-122.14
688,11.9934980455652,2.875,34,1131,278,560,237,37.69,-122.13
690,11.8837991283088,2.679,41,3495,787,1849,750,37.7,-122.12
692,12.0956995880488,4.1042,35,2681,508,1580,536,37.69,-122.12
693,11.982303898822,2.5833,19,2495,635,1571,579,37.7,-122.12
694,11.991641034818,2.1552,23,1689,461,828,443,37.7,-122.11
696,11.8313791960888,2.4206,19,2693,789,1765,724,37.7,-122.11
697,12.091783499128,3.9063,41,746,145,387,161,37.69,-122.1
698,11.9524698867313,2.6464,37,2444,651,1562,618,37.69,-122.11
699,11.9885383329805,3.4643,42,1472,310,768,309,37.69,-122.11
700,12.0275438869749,2.3973,10,2227,560,1140,472,37.69,-122.12
701,12.7367008965923,6.5,20,200,25,83,31,37.69,-122.03
704,12.3962796965981,4.7813,21,1307,236,586,249,37.63,-122.04
705,11.9984332807519,3.2829,5,3785,936,2240,792,37.63,-122.05
706,12.6088675250825,5.3169,10,2031,357,867,352,37.66,-122.04
707,12.6619139609634,6.2579,10,8299,1326,3827,1288,37.65,-122.04
708,12.2867305485476,5.1701,23,7518,1279,3827,1294,37.68,-122.05
709,12.2927089521897,3.25,36,1815,426,1280,431,37.68,-122.07
710,12.0453168666508,3.1796,30,5367,1207,2667,1047,37.68,-122.06
711,12.5245263766487,2.4196,26,1167,370,253,137,37.68,-122.08
712,12.1232343672212,2.6563,26,2607,682,1401,607,37.68,-122.08
714,12.0725412529057,2.3357,48,1252,305,673,308,37.67,-122.09
717,12.2336878125631,2.4042,29,2333,538,1120,540,37.68,-122.09
718,12.0453168666508,2.8322,41,1834,463,1105,467,37.68,-122.09
721,12.0668105781967,2.535,37,2116,503,1109,448,37.68,-122.1
723,12.1056996713834,3.0962,38,1779,413,1061,400,37.68,-122.1
726,11.9110302186721,2.95,35,1958,484,1146,448,37.68,-122.12
727,12.1879086749025,4.38,40,1553,253,724,267,37.68,-122.12
729,12.1415341243926,3.8,36,2110,389,952,370,37.67,-122.11
730,12.104039919965,3.4839,45,2179,401,1159,399,37.68,-122.12
731,12.1161479380022,4.0588,45,2457,445,1129,422,37.68,-122.13
733,12.0973732286068,3.6,43,1676,340,924,328,37.68,-122.13
736,12.1965272326866,5.5797,35,2472,398,1171,390,37.67,-122.15
737,12.1868898261134,4.0682,36,1487,249,641,243,37.67,-122.14
738,12.1095617451493,3.1734,38,2012,347,880,332,37.67,-122.13
739,12.1383289934437,4.7933,37,3342,569,1635,557,37.67,-122.14
741,12.1226910365911,3.8676,40,1748,318,914,317,37.67,-122.13
743,12.1001564199386,3.2434,42,3592,703,1625,665,37.67,-122.13
746,11.9447078813958,2.7019,33,2431,655,1854,603,37.67,-122.09
747,11.9414558460094,3.1115,39,2069,500,1408,478,37.67,-122.09
749,11.9722472458691,2.2222,39,1160,259,725,274,37.66,-122.09
750,12.3913066237712,6.1104,32,2015,318,1019,340,37.68,-122.05
751,12.1045934765803,4.2733,22,3882,816,1830,743,37.67,-122.06
752,12.3484398868171,3.2465,27,3239,671,1469,616,37.67,-122.07
753,12.2586650956493,3.2417,28,2932,739,1198,624,37.67,-122.07
755,12.4458766377375,6.0501,29,1694,251,690,242,37.67,-122.04
756,12.714695845741,6.8233,18,3000,419,1155,415,37.67,-122.04
757,12.7656884334656,6.3501,23,2419,348,1066,384,37.66,-122.04
758,11.9904011090547,2.6719,28,2280,610,1255,587,37.66,-122.07
759,12.0968156595932,3.875,21,5031,1168,2461,1042,37.66,-122.07
760,11.9466540383513,2.5625,33,1547,372,1063,356,37.66,-122.08
764,12.0233510087149,2.1382,37,1997,436,1349,437,37.66,-122.08
765,11.9163885704077,3.7303,37,901,191,599,206,37.66,-122.1
766,11.9959687077238,3.875,35,686,142,480,149,37.66,-122.1
769,12.1579322702022,4.3897,35,1130,192,543,184,37.65,-122.09
774,12.0593112641348,4.1302,36,1755,316,913,299,37.66,-122.11
776,12.1776731710085,4.5417,25,2538,494,1185,501,37.65,-122.1
778,12.228323254465,4.4427,31,1797,327,796,319,37.65,-122.1
781,12.1399328430256,3.8171,18,9963,2031,5613,1946,37.63,-122.1
783,12.0015054797889,4.3456,19,862,167,407,183,37.66,-122.13
784,12.7116847022433,3.4861,18,4335,808,2041,734,37.65,-122.11
785,12.1940000642959,5.2312,31,1487,280,854,301,37.64,-122.11
788,12.1521443035046,3.9167,34,1457,242,735,249,37.63,-122.09
789,12.1237774028033,3.9063,32,1578,284,836,292,37.64,-122.09
790,12.1056996713834,3.7895,29,2172,435,1377,408,37.63,-122.1
791,12.0552497557956,3.8,36,1340,245,789,248,37.64,-122.08
792,12.0889768736539,5.7309,36,1116,199,662,226,37.64,-122.08
794,12.0587320576315,5.2838,36,1180,212,664,200,37.64,-122.09
796,12.0979304869105,3.142,23,1897,440,1109,418,37.64,-122.08
798,12.1683707783462,4.25,33,691,127,431,149,37.63,-122.08
799,12.1156007423661,3.9338,36,786,133,463,160,37.64,-122.08
800,11.8122890421958,2.5158,22,5861,1516,5436,1463,37.64,-122.07
801,11.9678154564059,2.4808,27,2784,723,2028,693,37.63,-122.07
802,12.1595050097138,4.7083,25,4524,860,2426,862,37.64,-122.07
803,11.9716153343157,4.1652,37,1468,304,1038,282,37.64,-122.06
804,12.7656884334656,3.5541,20,1655,450,857,430,37.64,-122.06
805,11.9716153343157,3.8036,33,1227,286,848,291,37.65,-122.06
807,12.3313828364956,3.2331,33,952,172,369,159,37.63,-122.04
808,12.1995514285399,4.7109,35,2072,352,1001,350,37.62,-122.03
811,12.2268551847127,3.8125,35,657,118,328,134,37.62,-122.04
812,12.1714812007606,3.2857,32,1540,324,793,302,37.62,-122.04
813,12.2524790183443,3.8929,35,1298,236,632,204,37.62,-122.03
814,12.0130945085477,3.7262,36,1409,271,1002,281,37.61,-122.03
815,11.991641034818,4.0125,37,1383,259,808,241,37.61,-122.03
816,12.1388638958367,4.1719,36,1151,216,727,215,37.61,-122.04
818,11.9614500625388,3.6458,37,1793,364,1534,346,37.63,-122.08
819,11.9659100890464,2.6875,17,2485,518,1139,550,37.62,-122.08
821,12.0872891095402,4.5913,24,2329,465,1401,453,37.63,-122.07
824,12.0070117647319,2.8971,16,1642,346,705,351,37.61,-122.05
826,11.9633639387211,4.0682,35,517,108,391,107,37.63,-122.08
827,12.036469861144,5.3644,36,1570,274,992,249,37.63,-122.09
828,12.0673851257563,4.7019,35,1213,221,790,243,37.63,-122.09
829,12.2380556913832,5.64,27,1826,309,1016,313,37.62,-122.08
833,11.9816783123143,2.652,31,2155,522,1858,437,37.6,-122.02
834,11.9466540383513,3.5,32,1295,280,1156,300,37.6,-122.02
835,11.9157203445225,3.2386,32,1295,295,1097,328,37.6,-122.02
837,12.3821245893105,4.3875,17,3314,638,1873,602,37.6,-122.04
838,12.3686165747155,4.625,22,3009,497,1640,514,37.6,-122.06
839,12.4738070801723,5.0406,6,2605,474,1568,433,37.61,-122.08
840,12.364784336685,5.8704,17,5159,832,3174,817,37.6,-122.06
841,12.3531987104205,5.3226,18,1726,276,1186,310,37.6,-122.06
842,11.9595325164096,4.235,16,1816,365,1367,355,37.59,-122.08
843,12.3104326608544,4.825,13,2578,551,1680,528,37.59,-122.07
844,12.4466631104481,5.5218,15,2576,418,1657,410,37.58,-122.08
845,12.4061522572458,6.5116,16,1644,251,1033,267,37.58,-122.07
846,12.4171436156101,6.0661,16,1606,240,1117,268,37.58,-122.07
848,11.9276806199855,4.6211,15,3475,686,2568,653,37.59,-122.07
849,12.2723284413072,5.225,16,1893,338,1461,344,37.58,-122.07
850,12.4032828148179,5.3428,14,1727,302,1116,273,37.59,-122.04
852,12.2769969838669,4.5721,24,2077,383,1488,389,37.6,-122.03
853,12.2699859712738,3.6923,18,1165,333,855,319,37.59,-122.02
856,12.0901004692778,3.3617,15,3052,760,2097,728,37.58,-122.02
857,12.3536302098878,5.7579,17,4313,717,2629,721,37.58,-122.01
858,11.9042916486989,2.9706,36,385,94,295,92,37.6,-122.09
859,12.1636869290337,3.9022,10,3046,678,2056,628,37.6,-122.08
860,12.4195698197926,4.6146,21,4342,783,2172,789,37.57,-121.97
861,12.5549674021499,5.7192,15,3575,597,1777,559,37.58,-121.96
862,12.287191696815,3.6832,20,4126,1031,2079,975,37.58,-121.98
863,12.5514338295686,6.2073,31,2878,478,1276,485,37.58,-121.99
864,12.5967624680562,5.8151,6,4405,717,2071,688,37.58,-122
865,12.5489528784467,5.8322,14,16199,2993,8117,2847,37.57,-122.01
866,12.5054362227558,5.6277,14,14917,2708,8012,2606,37.58,-122.04
867,12.3510384157804,5.2879,12,5719,1064,3436,1057,37.57,-122.04
868,12.6707496132702,6.5615,8,8647,1407,5019,1379,37.57,-122.07
869,12.4427245468692,5.6758,15,8112,1376,4576,1348,37.58,-122.06
870,12.5360955584715,6.1047,7,10648,1818,6075,1797,37.57,-122.05
871,12.6115377536383,3.5714,5,1150,311,648,245,37.49,-121.93
872,12.5190569008442,6.0824,3,14014,2861,7205,2753,37.52,-122.07
873,12.3167191656172,4.3594,23,4332,857,2461,829,37.56,-122.02
874,12.2760650173502,5.5737,35,1716,312,914,316,37.56,-122.02
877,11.9703503120091,4.4259,6,3028,778,1531,736,37.56,-122.01
878,12.3202937896202,3.3008,26,2068,532,1434,495,37.55,-122.01
880,12.283496542495,3.8179,24,2563,485,1174,501,37.56,-122.01
881,12.5050655091278,5,18,5505,1005,2641,971,37.56,-121.99
882,12.3510384157804,4.3393,20,6462,1294,3288,1235,37.56,-121.99
884,12.4450895460007,4.8052,13,8918,1823,4518,1772,37.56,-121.97
885,12.1868898261134,4.6349,31,1949,344,986,322,37.54,-121.97
886,12.1516164597341,3.168,17,4924,1247,3080,1182,37.55,-121.97
887,12.3050125933851,3.1326,17,5133,1375,3386,1339,37.54,-121.98
889,13.0010992899113,8.3996,15,5674,748,2412,714,37.56,-121.94
892,12.629050178723,6.2179,27,3715,526,1631,538,37.54,-121.94
894,12.4248064883557,4.6641,29,3517,645,1724,585,37.54,-121.95
896,12.3715870840077,3.9909,14,5106,1207,2738,1108,37.54,-121.96
897,12.29591334953,4.2955,23,2215,475,1278,492,37.53,-121.96
901,12.1909590077201,4.75,35,2277,420,1353,413,37.53,-121.97
902,12.3732805645141,5.4299,26,2506,387,1273,406,37.53,-121.97
904,12.3135808532455,4.1947,26,3179,703,2142,639,37.53,-121.98
905,12.3238556811866,5.388,26,2332,371,1285,404,37.54,-121.99
908,12.5009785630713,4.8403,28,2414,415,1106,453,37.55,-121.99
910,12.4541039123522,4.9167,34,2791,495,1276,468,37.55,-122.01
911,12.7140943419634,4.1591,27,6103,1249,3026,1134,37.55,-122
912,12.569325904829,5,32,2572,406,1128,395,37.54,-122.01
914,12.569325904829,5.7057,27,1890,303,889,314,37.53,-122.01
915,12.3113331561877,5.0423,25,5405,939,2831,923,37.53,-121.99
916,12.3570755190667,4.5317,26,3761,623,1776,613,37.52,-121.97
917,12.4618769790839,5.4359,25,3333,511,1671,504,37.51,-121.97
918,12.3497399953426,5.0824,23,4925,948,2530,894,37.52,-121.97
919,12.1904512646272,5.2308,33,3994,764,2721,763,37.52,-121.95
920,12.3171666930358,4.4107,22,5811,1125,3215,1086,37.51,-121.96
922,12.4028722215048,4.7478,27,5532,973,2855,960,37.53,-121.93
924,13.1223653774023,9.7194,9,4909,577,1981,591,37.49,-121.89
925,12.1709634684166,5.1643,10,7441,1588,3571,1466,37.49,-121.92
930,12.2890341662445,4.9118,26,3087,532,1597,483,37.55,-122.03
931,12.5834811558558,4.4357,23,3170,532,1446,515,37.55,-122.04
932,12.31850807486,4.9464,26,2145,369,1285,377,37.54,-122.04
933,12.3153753804206,5.2882,25,4209,731,2568,703,37.54,-122.05
934,12.2610342036041,5.1321,23,4247,835,2357,823,37.55,-122.05
935,12.2945412935178,3.9667,25,4458,922,2998,890,37.53,-122.04
938,12.1335019526953,4.8214,35,1867,343,1213,338,37.54,-122.03
939,12.0906617940188,4.1406,6,2918,672,1911,639,37.54,-122.03
940,12.1568824013394,3.7364,34,2316,478,1524,467,37.53,-122.04
942,12.2452933586835,5.0739,16,4458,856,3038,870,37.54,-122.03
943,12.1188794338278,3.256,18,1746,437,1268,404,37.53,-122.03
944,12.4118665585093,6.0667,19,4572,712,2346,709,37.53,-122.01
945,12.3975191101011,5.7072,21,4280,673,2216,681,37.53,-122.02
946,12.1101122543843,4.9867,7,6352,1390,3223,1316,37.51,-122
949,12.3536302098878,5.7233,25,4377,668,2038,671,37.71,-121.91
950,12.3072745260391,4.4697,26,3816,637,1935,642,37.72,-121.93
951,12.2727962775731,4.9107,26,2806,459,1453,444,37.72,-121.93
952,12.2356314477717,4.2281,26,4822,845,2288,805,37.71,-121.93
954,12.7263534280669,7.2494,6,8072,1050,3386,1062,37.71,-121.96
955,12.6622308679539,5.1406,46,1280,209,512,208,37.64,-121.92
956,13.1223653774023,8.3337,24,3166,424,1081,400,37.66,-121.93
957,12.5616469840249,7.316,13,3742,555,1590,559,37.69,-121.92
958,12.6854076022048,6.4994,18,7397,1137,3126,1115,37.66,-121.9
959,12.5841665568422,7.2211,23,1655,223,706,219,37.68,-121.92
960,12.326518798606,4.4087,3,2456,582,793,456,37.7,-121.93
963,12.4579979982698,5.817,18,3631,547,1700,520,37.68,-121.91
967,12.7191956283448,6.2918,22,1898,239,734,245,37.68,-121.89
968,12.6491546172096,6.5214,16,4070,624,1543,577,37.67,-121.88
972,12.7140943419634,7.2639,15,2130,273,876,285,37.67,-121.9
975,12.3821245893105,2.4896,39,522,116,161,102,37.66,-121.87
977,12.3514708482195,2.1187,3,1565,464,769,461,37.66,-121.89
979,12.8820736672551,7.0691,13,5519,833,2444,825,37.57,-121.87
980,12.4179530045657,5.5,10,4337,800,1813,743,37.67,-121.87
982,12.5514338295686,6.8132,4,4719,741,1895,742,37.68,-121.85
983,12.613535756301,5.6399,14,4236,701,1833,663,37.66,-121.85
984,12.5886102489946,4.1597,22,3634,664,1699,640,37.66,-121.86
985,12.5371733383495,5.7519,27,1569,242,583,214,37.66,-121.87
986,12.7739400096634,5.6417,13,13182,2074,4847,1950,37.66,-121.84
990,11.8443851597679,3.62,4,6159,1510,2649,1241,37.69,-121.89
992,12.9729348639124,5.7239,26,1786,306,771,279,37.61,-121.62
993,11.7360690162844,4.2083,32,404,74,144,58,37.77,-121.61
994,13.0170028617465,6.1023,17,1671,352,729,252,37.7,-121.72
996,12.1673318172137,4.8624,11,12070,2220,5826,2125,37.71,-121.75
997,12.9451487579785,9.1531,25,494,81,254,85,37.74,-121.77
998,12.2867305485476,4.7361,22,5533,943,2474,910,37.7,-121.8
999,12.2807161885259,5.4324,17,3956,639,2222,662,37.69,-121.8
1000,12.3357842520518,4.9375,12,1906,351,802,319,37.69,-121.82
1003,12.0702529223876,3.3618,34,2358,498,1157,461,37.69,-121.78
1004,12.0340973807904,4.3533,35,2853,588,1761,572,37.69,-121.78
1005,12.1463226411244,4.5357,25,6296,1082,3200,1047,37.69,-121.79
1006,12.4556633668592,5.7068,9,3980,736,1705,679,37.7,-121.76
1007,12.1216034889037,3.7212,26,2647,536,1422,522,37.69,-121.75
1008,12.1194248388045,5.2443,35,1755,299,702,263,37.68,-121.75
1009,12.0867258878976,4.2361,35,1864,357,1189,349,37.68,-121.76
1010,12.1383289934437,3.1856,32,1078,207,555,197,37.68,-121.76
1011,12.3838003333139,5.4496,17,20354,3493,8768,3293,37.68,-121.73
1012,12.0581525154536,3.0222,17,3112,872,1392,680,37.68,-121.78
1013,12.096257779523,2.6667,44,495,112,277,109,37.68,-121.77
1014,12.2278341373117,3.7301,52,2157,418,929,419,37.68,-121.76
1015,12.2520015774186,4.6806,41,1501,299,629,288,37.68,-121.77
1017,12.7656884334656,6.3705,6,3023,518,1225,468,37.67,-121.76
1018,12.2050721451966,5.2649,26,2211,344,1024,321,37.67,-121.78
1019,12.2596134124582,6.0797,26,2163,339,947,346,37.67,-121.79
1020,12.2115575757607,4.8571,28,1773,278,804,269,37.67,-121.78
1022,12.4090134895269,5.98,22,14701,2210,6693,2232,37.66,-121.79
1023,11.6750443144467,2.45,17,1364,282,338,152,38.69,-119.78
1024,11.4917018285186,2.2417,15,2061,465,573,196,38.72,-119.93
1026,11.7027190366029,3.4609,14,3545,702,946,411,38.48,-120.56
1027,11.6868787720937,3,13,2944,558,1091,466,38.45,-120.59
1028,11.7691168703306,3.2031,16,1443,249,435,181,38.46,-120.55
1029,11.5038847203181,2.5208,17,2277,474,767,356,38.45,-120.55
1030,11.5981853089211,2.3549,18,1564,357,618,277,38.43,-120.55
1032,11.1404114570018,2.05,34,1133,254,495,187,38.54,-120.79
1033,11.4762614805986,3.125,23,1001,195,369,157,38.51,-120.8
1035,11.7264226392326,3.5,17,1521,309,607,240,38.47,-120.76
1038,11.7060220949321,4.2917,13,1473,265,597,228,38.44,-120.69
1039,11.5824515276188,3.3393,15,1248,234,529,216,38.5,-120.93
1041,11.6386766702758,2.8125,28,3998,765,1614,698,38.37,-120.87
1043,11.5424842672118,3.2589,18,2791,492,1187,438,38.32,-120.88
1044,11.645706576204,3.2937,13,2084,449,834,305,38.26,-120.93
1045,11.8782627819876,3.0465,17,5654,1085,2237,953,38.42,-120.72
1047,11.9652741589772,2.525,9,1787,347,806,306,38.38,-120.72
1048,11.6826682395573,3.175,18,2144,420,985,381,38.4,-120.66
1049,11.6673618182746,2.6078,23,1538,305,730,267,38.42,-120.65
1051,11.6073261403917,2.7236,19,3267,614,1252,566,38.36,-120.69
1052,11.879649744762,4.4531,16,1257,231,559,213,38.34,-120.71
1053,11.7248058240057,3.2135,37,1341,256,533,242,38.31,-120.8
1055,11.5833839286188,3.0068,23,6010,1116,2710,1149,39.76,-121.82
1056,11.6767435501996,3.0905,12,7653,1578,3628,1494,39.78,-121.86
1057,11.4064532204597,1.9362,17,5273,1177,2446,1199,39.77,-121.85
